date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:59	1012/1012	---M--	200	added ('OK')	image/png	etag:%22e0573-3f4-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/sidemenu_btn.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/sidemenu_btn.png	(from https://wss.kseb.in/selfservices/resources/css_payment/CSS/screenV11.css)
14:35:59	2251/2251	---M--	200	added ('OK')	image/png	etag:%22e04f5-8cb-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/css_payment/Images/icons/sprite02.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/css_payment/Images/icons/sprite02.png	(from https://wss.kseb.in/selfservices/resources/css_payment/CSS/screenV11.css)
14:36:01	3356/3356	---M--	200	added ('OK')	image/png	etag:%22e05a0-d1c-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/icon_top.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/icon_top.png	(from https://wss.kseb.in/selfservices/resources/CSS/enzen.css)
14:36:01	1658/1658	---M--	200	added ('OK')	image/png	etag:%22e0591-67a-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/calender.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/calender.png	(from https://wss.kseb.in/selfservices/resources/CSS/enzen.css)
14:36:01	1074/1074	---M--	200	added ('OK')	image/png	etag:%22e04ef-432-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/css_payment/Images/icons/iconMarquee.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/css_payment/Images/icons/iconMarquee.png	(from https://wss.kseb.in/selfservices/resources/CSS/enzen.css)
14:36:03	28408/28408	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e0549-6ef8-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/ptn57f-webfont-webfont.eot	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/ptn57f-webfont-webfont.eot	(from https://wss.kseb.in/selfservices/resources/CSS/fonts.css)
14:36:04	28408/28408	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e0549-6ef8-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/ptn57f-webfont-webfont.eot?	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/ptn57f-webfont-webfontd41d.eot	(from https://wss.kseb.in/selfservices/resources/CSS/fonts.css)
14:36:05	64556/64556	---M--	200	added ('OK')	application/x-font-ttf	etag:%22e054f-fc2c-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/ptn57f-webfont-webfont.ttf	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/ptn57f-webfont-webfont.ttf	(from https://wss.kseb.in/selfservices/resources/CSS/fonts.css)
14:36:11	24453/24453	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e0551-5f85-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfont.eot	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfont.eot	(from https://wss.kseb.in/selfservices/resources/CSS/fonts.css)
14:36:12	24453/24453	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e0551-5f85-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfont.eot?	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfontd41d.eot	(from https://wss.kseb.in/selfservices/resources/CSS/fonts.css)
14:36:12	92237/92237	---M--	200	added ('OK')	image/svg+xml	etag:%22e0547-1684d-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/ptn57f-webfont-webfont.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/ptn57f-webfont-webfont.svg	(from https://wss.kseb.in/selfservices/resources/CSS/fonts.css)
14:36:14	27648/27648	---M--	200	added ('OK')	application/x-font-woff	etag:%22e054c-6c00-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfont.woff	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfont.woff	(from https://wss.kseb.in/selfservices/resources/CSS/fonts.css)
14:36:15	45416/45416	---M--	200	added ('OK')	application/x-font-ttf	etag:%22e054b-b168-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfont.ttf	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfont.ttf	(from https://wss.kseb.in/selfservices/resources/CSS/fonts.css)
14:36:16	59731/59731	---M--	200	added ('OK')	image/svg+xml	etag:%22e054a-e953-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfont.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/rupi_foradian-webfont.svg	(from https://wss.kseb.in/selfservices/resources/CSS/fonts.css)
14:36:17	4098/4098	---M-Z	200	added ('OK')	text/css	etag:%22e03dc-1002-59e3656c92a40%22	https://wss.kseb.in/selfservices/resources/CSS/Bootstrap/bootstrap-switch.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/CSS/Bootstrap/bootstrap-switch.css	(from https://wss.kseb.in/selfservices/quickpay)
14:36:18	790/790	---M-Z	200	added ('OK')	text/css	etag:%22e04a9-316-59e3656c92a40%22	https://wss.kseb.in/selfservices/resources/CSS/ksebV11.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/CSS/ksebV11.css	(from https://wss.kseb.in/selfservices/quickpay)
14:36:22	1147/1147	---M--	200	added ('OK')	image/png	etag:%22e057f-47b-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/Tooltip_QIcon.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/Tooltip_QIcon.png	(from https://wss.kseb.in/selfservices/quickpay)
14:36:24	46739/46739	---M-Z	200	added ('OK')	text/javascript	etag:%22e2c67-b693-59e3656f6f100%22	https://wss.kseb.in/selfservices/resources/JavaScript_Files/parsley.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JavaScript_Files/parsley.js	(from https://wss.kseb.in/selfservices/quickpay)
14:36:27	3841/3841	---M-Z	200	added ('OK')	text/javascript	etag:%22e3390-f01-59e3656f6f100%22	https://wss.kseb.in/selfservices/resources/JavaScript_Files/parsley.extend.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JavaScript_Files/parsley.extend.js	(from https://wss.kseb.in/selfservices/quickpay)
14:36:28	2524/2524	---M-Z	200	added ('OK')	text/javascript	etag:%22e3fa4-9dc-59e3657063340%22	https://wss.kseb.in/selfservices/resources/JS/Components/multiple-accordion.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/Components/multiple-accordion.js	(from https://wss.kseb.in/selfservices/showAnonymousComplaint.do)
14:36:29	19320/19320	---M-Z	200	added ('OK')	text/javascript	etag:%22e3fcd-4b78-59e3657063340%22	https://wss.kseb.in/selfservices/resources/JS/Components/signinV11.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/Components/signinV11.js	(from https://wss.kseb.in/selfservices/ncsLogin.do)
14:36:29	21233/21233	---M-Z	200	added ('OK')	text/css	etag:%22e04ad-52f1-59e3656c92a40%22	https://wss.kseb.in/selfservices/resources/CSS/ncs.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/CSS/ncs.css	(from https://wss.kseb.in/selfservices/ncsLogin.do)
14:36:31	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22e3d0a-d17-59e3656f6f100%22	https://wss.kseb.in/selfservices/resources/JS/Components/assets/owl.carousel.min.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/Components/assets/owl.carousel.min.css	(from https://wss.kseb.in/selfservices/ncHome)
14:36:33	1013/1013	---M-Z	200	added ('OK')	text/css	etag:%22e3d0c-3f5-59e3656f6f100%22	https://wss.kseb.in/selfservices/resources/JS/Components/assets/owl.theme.default.min.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/Components/assets/owl.theme.default.min.css	(from https://wss.kseb.in/selfservices/ncHome)
14:36:33	44342/44342	---M-Z	200	added ('OK')	text/javascript	etag:%22e3d06-ad36-59e3656f6f100%22	https://wss.kseb.in/selfservices/resources/JS/Components/owl.carousel.min.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/Components/owl.carousel.min.js	(from https://wss.kseb.in/selfservices/ncHome)
14:36:34	140226/140226	---M--	200	added ('OK')	image/jpeg	etag:%22325949cfa6669b219a47787e97a185e5%22	https://live.staticflickr.com/65535/49859315268_097897220c_o_d.jpg	E:/KSEB%20SITE/kseb/live.staticflickr.com/65535/49859315268_097897220c_o.jpg	(from https://wss.kseb.in/selfservices/ncHome)
14:36:34	88108/88108	---M--	200	added ('OK')	image/jpeg	etag:%221157c7d9f5b2d37f9cd08e163e4f60dd%22	https://live.staticflickr.com/65535/49860161677_3e62463d4f_o_d.jpg	E:/KSEB%20SITE/kseb/live.staticflickr.com/65535/49860161677_3e62463d4f_o.jpg	(from https://wss.kseb.in/selfservices/ncHome)
14:36:35	111644/111644	---M--	200	added ('OK')	image/jpeg	etag:%221d8d711a925f12603d852ae841666dc1%22	https://live.staticflickr.com/65535/49859851986_62a4a7feb1_o_d.jpg	E:/KSEB%20SITE/kseb/live.staticflickr.com/65535/49859851986_62a4a7feb1_o.jpg	(from https://wss.kseb.in/selfservices/ncHome)
14:36:39	98337/98337	---M--	200	added ('OK')	image/jpeg	etag:%22e9acc1eeecd37c4a0bc0d9fdb00483c5%22	https://live.staticflickr.com/65535/49859851926_1e45150eb6_o_d.jpg	E:/KSEB%20SITE/kseb/live.staticflickr.com/65535/49859851926_1e45150eb6_o.jpg	(from https://wss.kseb.in/selfservices/ncHome)
14:36:41	26422/26422	---M--	200	added ('OK')	image/png	etag:%22e05ff-6736-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/idea.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/idea.png	(from https://wss.kseb.in/selfservices/ncHome)
14:36:42	28575/28575	---M--	200	added ('OK')	image/png	etag:%22e05da-6f9f-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/chk-status.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/chk-status.png	(from https://wss.kseb.in/selfservices/ncHome)
14:36:43	25332/25332	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:18%20GMT	https://wss.kseb.in/selfservices/ncForms	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/ncForms.html	(from https://wss.kseb.in/selfservices/ncHome)
14:36:44	14728/14728	---M--	200	added ('OK')	image/png	etag:%22e0a8d-3988-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/document.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/document.png	(from https://wss.kseb.in/selfservices/ncHome)
14:36:45	18867/18867	---M--	200	added ('OK')	image/png	etag:%22e0645-49b3-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/credit-card.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/credit-card.png	(from https://wss.kseb.in/selfservices/ncHome)
14:36:45	17604/17604	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:20%20GMT	https://wss.kseb.in/selfservices/ncSla	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/ncSla.html	(from https://wss.kseb.in/selfservices/ncHome)
14:36:45	22423/22423	---M--	200	added ('OK')	image/png	etag:%22e0a9d-5797-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/hourglass.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/hourglass.png	(from https://wss.kseb.in/selfservices/ncHome)
14:36:46	21608/21608	---M--	200	added ('OK')	image/png	etag:%22e0628-5468-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/Ease-of-doing-business-Icon.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/Ease-of-doing-business-Icon.png	(from https://wss.kseb.in/selfservices/ncHome)
14:36:46	16196/16196	---M--	200	added ('OK')	image/png	etag:%22e0a9b-3f44-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/solar-panel.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/solar-panel.png	(from https://wss.kseb.in/selfservices/ncHome)
14:36:47	9531/9531	---M--	200	added ('OK')	image/png	etag:%22e05fb-253b-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/smartphone.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/smartphone.png	(from https://wss.kseb.in/selfservices/ncHome)
14:36:48	24331/24331	---M-Z	200	added ('OK')	text/css	etag:%22e03e4-5f0b-59e3656c92a40%22	https://wss.kseb.in/selfservices/resources/CSS/ncsV14.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/CSS/ncsV14.css	(from https://wss.kseb.in/selfservices/ncHome)
14:36:50	15919/15919	---M-Z	200	added ('OK')	text/css	etag:%22e051f-3e2f-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/css_payment/CSS/screenV12.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/css_payment/CSS/screenV12.css	(from https://wss.kseb.in/selfservices/userGuide)
14:36:51	15416/15416	---M-Z	200	added ('OK')	text/javascript	etag:%22e3d00-3c38-59e3656f6f100%22	https://wss.kseb.in/selfservices/resources/JS/modernizr.min.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/modernizr.min.js	(from https://wss.kseb.in/selfservices/userGuide)
14:36:52	15693/15693	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:27%20GMT	https://wss.kseb.in/selfservices/userRegsGuide	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/userRegsGuide.html	(from https://wss.kseb.in/selfservices/userGuide)
14:36:52	16122/16122	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:27%20GMT	https://wss.kseb.in/selfservices/updateUserpref	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/updateUserpref.html	(from https://wss.kseb.in/selfservices/userGuide)
14:36:54	16459/16459	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:28%20GMT	https://wss.kseb.in/selfservices/regUnRegCons	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/regUnRegCons.html	(from https://wss.kseb.in/selfservices/userGuide)
14:36:55	16128/16128	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:30%20GMT	https://wss.kseb.in/selfservices/faqs	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/faqs.html	(from https://wss.kseb.in/selfservices/userGuide)
14:36:56	15693/15693	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:31%20GMT	https://wss.kseb.in/selfservices/qkGuide	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/qkGuide.html	(from https://wss.kseb.in/selfservices/userGuide)
14:36:56	16487/16487	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:31%20GMT	https://wss.kseb.in/selfservices/viewBillsPay	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/viewBillsPay.html	(from https://wss.kseb.in/selfservices/userGuide)
14:36:57	16340/16340	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:32%20GMT	https://wss.kseb.in/selfservices/billHisGuide	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/billHisGuide.html	(from https://wss.kseb.in/selfservices/userGuide)
14:36:58	16445/16445	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:33%20GMT	https://wss.kseb.in/selfservices/complaintsGuide	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/complaintsGuide.html	(from https://wss.kseb.in/selfservices/userGuide)
14:36:58	16133/16133	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:33%20GMT	https://wss.kseb.in/selfservices/updateConsumerPrefs	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/updateConsumerPrefs.html	(from https://wss.kseb.in/selfservices/userGuide)
14:36:59	16818/16818	---M-Z	200	added ('OK')	text/javascript	etag:%22e401d-41b2-59e3657063340%22	https://wss.kseb.in/selfservices/resources/JS/jquery.slicknav.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/jquery.slicknav.js	(from https://wss.kseb.in/selfservices/userGuide)
14:37:00	2595/2595	---M-Z	200	added ('OK')	text/javascript	etag:%22e43a1-a23-59e3657157580%22	https://wss.kseb.in/selfservices/resources/JSIE8/html5media.min.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JSIE8/html5media.min.js	(from https://wss.kseb.in/selfservices/userGuide)
14:37:02	29127/29127	---M--	200	added ('OK')	image/gif	etag:%22e058d-71c7-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/processing.gif	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/processing.gif	(from https://wss.kseb.in/selfservices/resources/CSS/Components/slick-theme.css)
14:37:03	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e0550-800-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/slick.eot	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/slick.eot	(from https://wss.kseb.in/selfservices/resources/CSS/Components/slick-theme.css)
14:37:03	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e0550-800-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/slick.eot?	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/slickd41d.eot	(from https://wss.kseb.in/selfservices/resources/CSS/Components/slick-theme.css)
14:37:03	1380/1380	---M--	200	added ('OK')	application/x-font-woff	etag:%22e0548-564-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/slick.woff	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/slick.woff	(from https://wss.kseb.in/selfservices/resources/CSS/Components/slick-theme.css)
14:37:04	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	etag:%22e054e-764-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/slick.ttf	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/slick.ttf	(from https://wss.kseb.in/selfservices/resources/CSS/Components/slick-theme.css)
14:37:04	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%22e054d-868-59e3656d86c80%22	https://wss.kseb.in/selfservices/resources/Fonts/slick.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Fonts/slick.svg	(from https://wss.kseb.in/selfservices/resources/CSS/Components/slick-theme.css)
14:37:05	1331/1331	---M--	200	added ('OK')	image/png	etag:%22e0570-533-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/button_left.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/button_left.png	(from https://wss.kseb.in/selfservices/resources/CSS/Components/slick-theme.css)
14:37:05	1310/1310	---M--	200	added ('OK')	image/png	etag:%22e057b-51e-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/button_right.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/button_right.png	(from https://wss.kseb.in/selfservices/resources/CSS/Components/slick-theme.css)
14:37:07	20028/20028	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jun%202020%2010:35:41%20GMT	https://wss.kseb.in/selfservices/forgot_password.html	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/forgot_password.html	(from https://wss.kseb.in/selfservices/sbp)
14:37:07	180536/180536	---M--	200	added ('OK')	image/jpeg	etag:%22db09c6c66d7a1af98b40104d7de0e139%22	https://live.staticflickr.com/65535/49859851696_3840a85f6c_o_d.jpg	E:/KSEB%20SITE/kseb/live.staticflickr.com/65535/49859851696_3840a85f6c_o.jpg	(from https://wss.kseb.in/selfservices/sbp)
14:37:08	19473/19473	---M-Z	200	added ('OK')	text/css	etag:%22e5926-4c11-5a03ed8e17c71%22	https://wss.kseb.in/selfservices/resources/CSS/ffkV14.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/CSS/ffkV14.css	(from https://wss.kseb.in/selfservices/sbp)
14:37:09	24330/24330	---M-Z	200	added ('OK')	text/javascript	etag:%22e616f-5f0a-5a03edb4a3204%22	https://wss.kseb.in/selfservices/resources/JS/ffkV14.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/ffkV14.js	(from https://wss.kseb.in/selfservices/sbp)
14:37:09	7780/7780	---M-Z	200	added ('OK')	text/css	etag:%22e04ac-1e64-59e3656c92a40%22	https://wss.kseb.in/selfservices/resources/CSS/magnific-popup.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/CSS/magnific-popup.css	(from https://wss.kseb.in/selfservices/wss-registerForm)
14:37:10	39507/39507	---M--	200	added ('OK')	image/gif	etag:%22e056e-9a53-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/loading.gif	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/loading.gif	(from https://wss.kseb.in/selfservices/wss-registerForm)
14:37:10	2919/2919	---M--	200	added ('OK')	image/png	etag:%22e058a-b67-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/star.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/star.png	(from https://wss.kseb.in/selfservices/wss-registerForm)
14:37:13	448753/448753	---MCZ	200	added ('OK')	text/javascript	etag:%22e3f3a-6d8f1-59e3656f6f100%22	https://wss.kseb.in/selfservices/resources/JS/Components/jquery-ui.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/Components/jquery-ui.js	(from https://wss.kseb.in/selfservices/wss-registerForm)
14:37:16	21020/21020	---M-Z	200	added ('OK')	text/javascript	etag:%22e3f92-521c-59e3657063340%22	https://wss.kseb.in/selfservices/resources/JS/Components/jquery.magnific-popup.min.js	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/Components/jquery.magnific-popup.min.js	(from https://wss.kseb.in/selfservices/wss-registerForm)
14:37:16	603/603	---M--	200	added ('OK')	image/svg+xml	etag:%22e05db-25b-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-username.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-username.svg	(from https://wss.kseb.in/selfservices/resources/CSS/signin.css)
14:37:19	691/691	---M--	200	added ('OK')	image/svg+xml	etag:%22e0650-2b3-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-email.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-email.svg	(from https://wss.kseb.in/selfservices/resources/CSS/signin.css)
14:37:19	698/698	---M--	200	added ('OK')	image/svg+xml	etag:%22e05fd-2ba-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-password.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-password.svg	(from https://wss.kseb.in/selfservices/resources/CSS/signin.css)
14:37:19	3514/3514	---M--	200	added ('OK')	image/svg+xml	etag:%22e0601-dba-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-mobile.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-mobile.svg	(from https://wss.kseb.in/selfservices/resources/CSS/signin.css)
14:37:19	581/581	---M--	200	added ('OK')	image/svg+xml	etag:%22e0ab5-245-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-close.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/cd-icon-close.svg	(from https://wss.kseb.in/selfservices/resources/CSS/signin.css)
14:37:23	1303/1303	---M--	200	added ('OK')	image/png	etag:%22e0ac5-517-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/spriteLeftMenu.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/spriteLeftMenu.png	(from https://wss.kseb.in/selfservices/resources/CSS/homeV12.css)
14:37:24	123/123	---M-Z	404	error ('Not%20Found')	text/html	etag:%22e0104-7b-510fc74fb9100%22	https://wss.kseb.in/images/arrow-prev.png	E:/KSEB%20SITE/kseb/wss.kseb.in/images/arrow-prev.aa.delayed	(from https://wss.kseb.in/selfservices/resources/CSS/ncs.css)
14:37:27	123/123	---M-Z	404	error ('Not%20Found')	text/html	etag:%22e0104-7b-510fc74fb9100%22	https://wss.kseb.in/images/arrow-next.png	E:/KSEB%20SITE/kseb/wss.kseb.in/images/arrow-next.ab.delayed	(from https://wss.kseb.in/selfservices/resources/CSS/ncs.css)
14:37:27	2036/2036	---M--	200	added ('OK')	image/svg+xml	etag:%22e0a8e-7f4-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/home.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/home.svg	(from https://wss.kseb.in/selfservices/resources/CSS/ncs.css)
14:37:28	4493/4493	---M--	200	added ('OK')	image/svg+xml	etag:%22e0ac1-118d-59e3656e7aec0%22	https://wss.kseb.in/selfservices/resources/Images/icons/ncs/industry.svg	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/Images/icons/ncs/industry.svg	(from https://wss.kseb.in/selfservices/resources/CSS/ncs.css)
14:37:31	4976/4976	---M--	200	added ('OK')	image/png	etag:%22e3d09-1370-59e3656f6f100%22	https://wss.kseb.in/selfservices/resources/JS/Components/assets/owl.video.play.png	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/JS/Components/assets/owl.video.play.png	(from https://wss.kseb.in/selfservices/resources/JS/Components/assets/owl.carousel.min.css)
14:37:34	22215/22215	---M-Z	200	added ('OK')	text/css	etag:%22e04bf-56c7-59e3656c92a40%22	https://wss.kseb.in/selfservices/resources/CSS/ncsV12.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/CSS/ncsV12.css	(from https://wss.kseb.in/selfservices/ncForms)
14:37:44	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%22e04b4-3a76-59e3656c92a40%22	https://wss.kseb.in/selfservices/resources/CSS/Components/select2.min.css	E:/KSEB%20SITE/kseb/wss.kseb.in/selfservices/resources/CSS/Components/select2.min.css	(from https://wss.kseb.in/selfservices/ncSla)
